what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580933322589
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580933350489
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933351607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933351674
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933352677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933354306
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933390761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933390791
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933391969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933394171
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933547138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933548236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933548624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933550075
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933559985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933560843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933561229
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933562387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933578945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933579723
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580933587617
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580933587785
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580933589244
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580933593309
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580933595121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580933631550
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580933631753
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580933632793
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580933657240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580933661163
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580933662490
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580933668913
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933670222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933670573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933670946
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933671292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933691233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933691930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933692538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933694542
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933700784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933701548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933943779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933972137
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933976300
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580933987687
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580933987754
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580933987817
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580934032782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580934315677
