what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150988045
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150988319
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150988861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150988980
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150989143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150989628
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150989944
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580150990768
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580151031773
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151034304
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151034753
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151035945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151035986
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151037807
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151064933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151144096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151145161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151145799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151148986
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151150128
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151206579
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151209172
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151209349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151209501
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151210888
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151210889
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580151212761
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151216948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151218179
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1580151218188
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580151218188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151222004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151239147
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151244536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151249510
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151249597
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151249665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580151256820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580151273204
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151277327
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151277702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151278769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151278807
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151280469
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151472527
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151474038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151474232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151474665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151475817
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151475931
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1580151476170
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1580151476170
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1580151476183
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.search",1580151476194
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1580151476194
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.ui",1580151476213
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201006141710,"org.eclipse.cdt.gdb.ui",1580151476282
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1580151476282
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201006141710,"org.eclipse.cdt.launch",1580151476282
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1580151476282
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1580151486200
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1580151486203
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1580151486205
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1580151486207
started,bundle,org.eclipse.cdt.core,5.2.0.201006141710,"org.eclipse.cdt.core",1580151486207
started,bundle,org.eclipse.cdt.make.core,7.0.0.201006141710,"org.eclipse.cdt.make.core",1580151486209
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201006141710,"org.eclipse.cdt.make.ui",1580151486211
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.core",1580151486212
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.gnu.ui",1580151486214
started,bundle,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui",1580151486214
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1580151486215
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1580151486216
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1580151486217
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1580151486218
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1580151486218
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1580151486219
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1580151486220
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1580151486221
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1580151486222
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1580151486222
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1580151486223
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1580151486224
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1580151486224
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1580151486225
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1580151486226
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1580151486226
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1580151486227
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1580151486228
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1580151486229
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1580151486230
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1580151486230
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1580151486231
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1580151486232
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1580151486233
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1580151486233
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1580151486234
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1580151486235
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1580151486235
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1580151486236
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1580151486237
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1580151486238
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1580151486239
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1580151486241
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1580151486242
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1580151486244
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1580151486245
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1580151486245
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1580151486246
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1580151486247
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1580151486248
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1580151486248
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1580151486248
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1580151486249
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1580151486249
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1580151486250
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1580151486250
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1580151486251
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1580151486251
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1580151486251
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1580151486252
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1580151486252
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1580151486253
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1580151486254
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1580151486255
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1580151486255
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1580151486255
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1580151486256
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1580151486257
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1580151486257
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1580151486257
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1580151486258
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1580151486258
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1580151486259
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1580151486259
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1580151486260
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1580151486261
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1580151486261
os,sysinfo,,,"win32",1580151486263
arch,sysinfo,,,"x86",1580151486263
ws,sysinfo,,,"win32",1580151486263
locale,sysinfo,,,"en_US",1580151486263
processors,sysinfo,,,"4",1580151486263
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1580151486263
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1580151486263
java.specification.name,sysinfo,,,"Java Platform API Specification",1580151486263
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1580151486263
java.specification.version,sysinfo,,,"1.6",1580151486263
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1580151486263
java.version,sysinfo,,,"1.6.0_20",1580151486263
java.vm.info,sysinfo,,,"mixed mode",1580151486263
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1580151486263
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1580151486263
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1580151486263
java.vm.specification.version,sysinfo,,,"1.0",1580151486263
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1580151486263
java.vm.version,sysinfo,,,"16.3-b01",1580151486263
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1580151494349
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1580151494382
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1580151494386
started,bundle,org.eclipse.cdt.launch,6.1.0.201006141710,"org.eclipse.cdt.launch",1580151494547
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1580151494875
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1580151494881
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1580151494881
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1580151494882
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1580151494888
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151496147
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151518713
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1580151520511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151522111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580151533704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580151535918
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151537498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151537830
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580151551209
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151552864
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151553259
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151559579
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.ui",1580151564084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151564184
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151570986
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580151572663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151575926
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151583876
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151583990
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151584056
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580151587576
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580151590143
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151591628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151592026
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151594609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151594651
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151596174
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151606465
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151619296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151620330
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151620985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151623362
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151631034
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151631210
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580151631359
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151632398
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151632399
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.2.v20100608-0100-e3x,"org.eclipse.cdt.mylyn.ui",1580151632408
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151633354
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151633356
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580151634608
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151636832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151638476
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1580151638484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580151638484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151641218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151642187
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1580151642194
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1580151642194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151647140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151665077
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151669749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151675045
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151675140
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151675205
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580151678415
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580151681030
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151684804
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151685177
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151686456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151686492
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580151688161
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580151718782
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151722069
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580151722131
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580151722131
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151729198
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151748016
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151752676
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580151758572
